figure,panel,panel_title,measure,value,unit,property,il_rank,il_smiles,il_name,n_labels
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,622.0,[Cl-].[Cl-].[Cl-].[Cl-].[Ga+3].CN1C=[N+](C=C1)CCCCC,1-methyl-3-pentylimidazolium galliumtetrachloride,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,622.0,[Cl-].[Cl-].[Cl-].[Cl-].[Ga+3].CN1C=[N+](C=C1)CCCCC,1-methyl-3-pentylimidazolium galliumtetrachloride,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,623.0,CCCCCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,3-decyl-1-methylimidazolium tricyanomethanide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,623.0,CCCCCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,3-decyl-1-methylimidazolium tricyanomethanide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,623.0,CCCCCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,3-decyl-1-methylimidazolium tricyanomethanide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,623.0,CCCCCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,3-decyl-1-methylimidazolium tricyanomethanide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,ThermalConductivity,623.0,CCCCCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,3-decyl-1-methylimidazolium tricyanomethanide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,623.0,CCCCCCCCCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,3-decyl-1-methylimidazolium tricyanomethanide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,624.0,C(C)OS(=O)(=O)[O-].C(C)[N+]1=CC=CC=C1,1-ethylpyridinium ethylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,624.0,C(C)OS(=O)(=O)[O-].C(C)[N+]1=CC=CC=C1,1-ethylpyridinium ethylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,624.0,C(C)OS(=O)(=O)[O-].C(C)[N+]1=CC=CC=C1,1-ethylpyridinium ethylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,624.0,C(C)OS(=O)(=O)[O-].C(C)[N+]1=CC=CC=C1,1-ethylpyridinium ethylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,624.0,C(C)OS(=O)(=O)[O-].C(C)[N+]1=CC=CC=C1,1-ethylpyridinium ethylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,624.0,C(C)OS(=O)(=O)[O-].C(C)[N+]1=CC=CC=C1,1-ethylpyridinium ethylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,625.0,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(#N)CC[N+]1=CN(C=C1)CCCCCC,3-(2-cyanoethyl)-1-hexyl-1H-imidazolium dodecylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,625.0,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(#N)CC[N+]1=CN(C=C1)CCCCCC,3-(2-cyanoethyl)-1-hexyl-1H-imidazolium dodecylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,625.0,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(#N)CC[N+]1=CN(C=C1)CCCCCC,3-(2-cyanoethyl)-1-hexyl-1H-imidazolium dodecylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,625.0,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(#N)CC[N+]1=CN(C=C1)CCCCCC,3-(2-cyanoethyl)-1-hexyl-1H-imidazolium dodecylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,625.0,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(#N)CC[N+]1=CN(C=C1)CCCCCC,3-(2-cyanoethyl)-1-hexyl-1H-imidazolium dodecylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,625.0,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(#N)CC[N+]1=CN(C=C1)CCCCCC,3-(2-cyanoethyl)-1-hexyl-1H-imidazolium dodecylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,626.0,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)CCC#N,1-butyl-3-(2-cyanoethyl)-1H-imidazol-3-ium dodecylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,626.0,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)CCC#N,1-butyl-3-(2-cyanoethyl)-1H-imidazol-3-ium dodecylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,626.0,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)CCC#N,1-butyl-3-(2-cyanoethyl)-1H-imidazol-3-ium dodecylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,626.0,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)CCC#N,1-butyl-3-(2-cyanoethyl)-1H-imidazol-3-ium dodecylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,626.0,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)CCC#N,1-butyl-3-(2-cyanoethyl)-1H-imidazol-3-ium dodecylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,626.0,C(CCCCCCCCCCC)OS(=O)(=O)[O-].C(CCC)N1C=[N+](C=C1)CCC#N,1-butyl-3-(2-cyanoethyl)-1H-imidazol-3-ium dodecylsulfate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,627.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCC[n+]1ccccc1,1-butylpyridinium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,627.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCC[n+]1ccccc1,1-butylpyridinium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,627.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCC[n+]1ccccc1,1-butylpyridinium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,627.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCC[n+]1ccccc1,1-butylpyridinium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,627.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCC[n+]1ccccc1,1-butylpyridinium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,627.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCC[n+]1ccccc1,1-butylpyridinium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,628.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,628.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,628.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,628.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,628.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,628.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,629.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,629.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,629.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,629.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,629.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,629.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium 2-acrylamido-2-methylpropanesulfonate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,630.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,630.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,630.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,630.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,630.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,630.0,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].Cn1cc[n+](C)c1Cl,"2-chloro-1,3-dimethylimidazolium 2-acrylamido-2-methylpropane-1-sulfonate",2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,631.0,C=CC[n+]1ccn(C=C)c1.N#C[N-]C#N,1-allyl-3-vinylimidazolium dicyanamide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,631.0,C=CC[n+]1ccn(C=C)c1.N#C[N-]C#N,1-allyl-3-vinylimidazolium dicyanamide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,631.0,C=CC[n+]1ccn(C=C)c1.N#C[N-]C#N,1-allyl-3-vinylimidazolium dicyanamide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,631.0,C=CC[n+]1ccn(C=C)c1.N#C[N-]C#N,1-allyl-3-vinylimidazolium dicyanamide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,631.0,C=CC[n+]1ccn(C=C)c1.N#C[N-]C#N,1-allyl-3-vinylimidazolium dicyanamide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,631.0,C=CC[n+]1ccn(C=C)c1.N#C[N-]C#N,1-allyl-3-vinylimidazolium dicyanamide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,632.0,C=CC[n+]1ccn(CCC#N)c1.N#C[S-],3-(3-allyl-1H-imidazol-3-ium-1-yl)propanenitrile thiocyanate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,632.0,C=CC[n+]1ccn(CCC#N)c1.N#C[S-],3-(3-allyl-1H-imidazol-3-ium-1-yl)propanenitrile thiocyanate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,632.0,C=CC[n+]1ccn(CCC#N)c1.N#C[S-],3-(3-allyl-1H-imidazol-3-ium-1-yl)propanenitrile thiocyanate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,632.0,C=CC[n+]1ccn(CCC#N)c1.N#C[S-],3-(3-allyl-1H-imidazol-3-ium-1-yl)propanenitrile thiocyanate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,632.0,C=CC[n+]1ccn(CCC#N)c1.N#C[S-],3-(3-allyl-1H-imidazol-3-ium-1-yl)propanenitrile thiocyanate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,632.0,C=CC[n+]1ccn(CCC#N)c1.N#C[S-],3-(3-allyl-1H-imidazol-3-ium-1-yl)propanenitrile thiocyanate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,633.0,C=CCn1cc[n+](CCC#N)c1.[Cl-],3-allyl-1-(2-cyanoethyl)-1H-imidazolium chloride,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,633.0,C=CCn1cc[n+](CCC#N)c1.[Cl-],3-allyl-1-(2-cyanoethyl)-1H-imidazolium chloride,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,633.0,C=CCn1cc[n+](CCC#N)c1.[Cl-],3-allyl-1-(2-cyanoethyl)-1H-imidazolium chloride,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,633.0,C=CCn1cc[n+](CCC#N)c1.[Cl-],3-allyl-1-(2-cyanoethyl)-1H-imidazolium chloride,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,633.0,C=CCn1cc[n+](CCC#N)c1.[Cl-],3-allyl-1-(2-cyanoethyl)-1H-imidazolium chloride,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,633.0,C=CCn1cc[n+](CCC#N)c1.[Cl-],3-allyl-1-(2-cyanoethyl)-1H-imidazolium chloride,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,634.0,C=Cc1ccc(C[N+](C)(C)CCCCCCCCCC)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,decyldimethyl(4-vinylbenzyl)ammonium bis(trifluoromethanesulfonyl)amide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,634.0,C=Cc1ccc(C[N+](C)(C)CCCCCCCCCC)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,decyldimethyl(4-vinylbenzyl)ammonium bis(trifluoromethanesulfonyl)amide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,634.0,C=Cc1ccc(C[N+](C)(C)CCCCCCCCCC)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,decyldimethyl(4-vinylbenzyl)ammonium bis(trifluoromethanesulfonyl)amide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,634.0,C=Cc1ccc(C[N+](C)(C)CCCCCCCCCC)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,decyldimethyl(4-vinylbenzyl)ammonium bis(trifluoromethanesulfonyl)amide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,634.0,C=Cc1ccc(C[N+](C)(C)CCCCCCCCCC)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,decyldimethyl(4-vinylbenzyl)ammonium bis(trifluoromethanesulfonyl)amide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,634.0,C=Cc1ccc(C[N+](C)(C)CCCCCCCCCC)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,decyldimethyl(4-vinylbenzyl)ammonium bis(trifluoromethanesulfonyl)amide,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,635.0,C=Cc1ccc(Cn2cc[n+](C)c2C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,2-dimethyl-3-(4'-vinylbenzyl)imidazolium bis(trifluoromethanesulfonyl)amide",2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,635.0,C=Cc1ccc(Cn2cc[n+](C)c2C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,2-dimethyl-3-(4'-vinylbenzyl)imidazolium bis(trifluoromethanesulfonyl)amide",2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,635.0,C=Cc1ccc(Cn2cc[n+](C)c2C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,2-dimethyl-3-(4'-vinylbenzyl)imidazolium bis(trifluoromethanesulfonyl)amide",2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,635.0,C=Cc1ccc(Cn2cc[n+](C)c2C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,2-dimethyl-3-(4'-vinylbenzyl)imidazolium bis(trifluoromethanesulfonyl)amide",2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,635.0,C=Cc1ccc(Cn2cc[n+](C)c2C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,2-dimethyl-3-(4'-vinylbenzyl)imidazolium bis(trifluoromethanesulfonyl)amide",2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,635.0,C=Cc1ccc(Cn2cc[n+](C)c2C)cc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1,2-dimethyl-3-(4'-vinylbenzyl)imidazolium bis(trifluoromethanesulfonyl)amide",2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,636.0,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,636.0,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,636.0,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,636.0,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,636.0,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,636.0,CC(=O)CCC(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium 4-oxopentanoate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,637.0,CC(=O)[O-].CCCC[n+]1ccn(CCCS(=O)(=O)O)c1,1-butyl-3-(3-sulfopropyl)imidazolium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,637.0,CC(=O)[O-].CCCC[n+]1ccn(CCCS(=O)(=O)O)c1,1-butyl-3-(3-sulfopropyl)imidazolium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,637.0,CC(=O)[O-].CCCC[n+]1ccn(CCCS(=O)(=O)O)c1,1-butyl-3-(3-sulfopropyl)imidazolium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,637.0,CC(=O)[O-].CCCC[n+]1ccn(CCCS(=O)(=O)O)c1,1-butyl-3-(3-sulfopropyl)imidazolium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,637.0,CC(=O)[O-].CCCC[n+]1ccn(CCCS(=O)(=O)O)c1,1-butyl-3-(3-sulfopropyl)imidazolium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,637.0,CC(=O)[O-].CCCC[n+]1ccn(CCCS(=O)(=O)O)c1,1-butyl-3-(3-sulfopropyl)imidazolium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,638.0,CC(=O)[O-].C[NH+](C)C,trimethylammonium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,638.0,CC(=O)[O-].C[NH+](C)C,trimethylammonium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,638.0,CC(=O)[O-].C[NH+](C)C,trimethylammonium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,638.0,CC(=O)[O-].C[NH+](C)C,trimethylammonium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,638.0,CC(=O)[O-].C[NH+](C)C,trimethylammonium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,638.0,CC(=O)[O-].C[NH+](C)C,trimethylammonium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,639.0,CC(=O)[O-].C[NH2+]CCO,N-methyl-2-hydroxyethylammonium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,639.0,CC(=O)[O-].C[NH2+]CCO,N-methyl-2-hydroxyethylammonium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,639.0,CC(=O)[O-].C[NH2+]CCO,N-methyl-2-hydroxyethylammonium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,639.0,CC(=O)[O-].C[NH2+]CCO,N-methyl-2-hydroxyethylammonium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,639.0,CC(=O)[O-].C[NH2+]CCO,N-methyl-2-hydroxyethylammonium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Viscosity,639.0,CC(=O)[O-].C[NH2+]CCO,N-methyl-2-hydroxyethylammonium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,640.0,CC(=O)[O-].C[n+]1ccn(CCCS(=O)(=O)O)c1,1-methyl-3-(3-sulfopropyl)imidazolium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,640.0,CC(=O)[O-].C[n+]1ccn(CCCS(=O)(=O)O)c1,1-methyl-3-(3-sulfopropyl)imidazolium acetate,2.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,640.0,CC(=O)[O-].C[n+]1ccn(CCCS(=O)(=O)O)c1,1-methyl-3-(3-sulfopropyl)imidazolium acetate,2.0
