sample_id,IL_Name,IL_SMILES,Temperature_K,Pressure_kPa,Cation_Family,Anion_Family,PC1,PC2,display_family
3326,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,300.1,101.325,Imidazolium,Dicyanamide,-0.29239968025312035,-1.1918983081189976,Imidazolium
3327,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,301.1,101.325,Imidazolium,Dicyanamide,-0.2915611776023848,-1.187596031487264,Imidazolium
3328,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,303.15,20000.0,Imidazolium,Dicyanamide,0.9677020350277996,-3.8297065405605766,Imidazolium
3329,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,303.21,,Imidazolium,Dicyanamide,-0.09202755962829477,-0.0486265417513478,Imidazolium
3330,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,303.55,,Imidazolium,Dicyanamide,-0.09201052981017743,-0.04861089342963547,Imidazolium
3331,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,308.05,101.325,Imidazolium,Dicyanamide,-0.7869998446116581,0.02155613801346615,Imidazolium
3332,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,308.12,101.325,Imidazolium,Dicyanamide,-0.7884385974347705,0.021645881303448727,Imidazolium
3333,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,308.15,101.0,Imidazolium,Dicyanamide,0.5420692312641945,0.15691945294588586,Imidazolium
3334,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,308.4,,Imidazolium,Dicyanamide,-0.09169059271949936,-0.048316910341375544,Imidazolium
3335,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,312.2,101.325,Imidazolium,Dicyanamide,-0.28252200533293326,-1.1412169060414918,Imidazolium
3336,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,312.95,101.325,Imidazolium,Dicyanamide,0.5547378464697699,0.16068648817570405,Imidazolium
3337,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,313.0,101.325,Imidazolium,Dicyanamide,-0.26574995738290136,0.21191088914194764,Imidazolium
3338,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,313.45,,Imidazolium,Dicyanamide,-0.0911936786149395,-0.047860307004923316,Imidazolium
3339,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,313.4,101.325,Imidazolium,Dicyanamide,0.20181974578199396,-1.0060403441075638,Imidazolium
3340,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,313.4,,Imidazolium,Dicyanamide,-0.09119940988406125,-0.047865573340853576,Imidazolium
3341,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,317.15,101.325,Imidazolium,Dicyanamide,0.5652410920255734,0.16380964689464042,Imidazolium
3342,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,317.1,101.325,Imidazolium,Dicyanamide,-0.27809595759432326,-1.1185072798524087,Imidazolium
3343,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,317.46,101.325,Imidazolium,Dicyanamide,-0.2778209225271618,-1.1170961013172926,Imidazolium
3344,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,318.16,101.325,Imidazolium,Dicyanamide,-0.2772846360128641,-1.114344466678627,Imidazolium
3345,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,319.1,101.325,Imidazolium,Dicyanamide,-0.27656225015874625,-1.1106379741868742,Imidazolium
3346,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,322.1,101.325,Imidazolium,Dicyanamide,-0.27423165662123844,-1.0986799224076775,Imidazolium
3347,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,325.1,101.325,Imidazolium,Dicyanamide,-0.27186897254813247,-1.0865572171699824,Imidazolium
3348,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,328.05,101.325,Imidazolium,Dicyanamide,-1.16729101877791,0.045277086165759664,Imidazolium
3349,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,328.1,101.325,Imidazolium,Dicyanamide,-0.26950348012617453,-1.0744201025638385,Imidazolium
3350,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,328.55,,Imidazolium,Dicyanamide,-0.08868038334924169,-0.045550895794260124,Imidazolium
3351,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,330.15,101.325,Imidazolium,Dicyanamide,0.5978933678308564,0.17351885909315354,Imidazolium
3352,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,331.94,101.325,Imidazolium,Dicyanamide,-0.26652790872504534,-1.0591527312634579,Imidazolium
3353,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,333.15,101.3,Imidazolium,Dicyanamide,-1.5370223562246244,0.3496037877395509,Imidazolium
3354,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,333.15,101.325,Imidazolium,Dicyanamide,-0.5869317439792011,0.25032308755474003,Imidazolium
3355,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,336.15,101.325,Imidazolium,Dicyanamide,0.6142714494907857,0.17838891076088748,Imidazolium
3356,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,336.2,101.325,Imidazolium,Dicyanamide,-0.26331795954500065,-1.0426827900721636,Imidazolium
3357,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,338.0,100.0,Imidazolium,Dicyanamide,-1.3393342796997931,0.05600841402585717,Imidazolium
3358,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,338.15,101.3,Imidazolium,Dicyanamide,-1.6614272822096519,0.3646881353552265,Imidazolium
3359,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,338.15,101.325,Imidazolium,Dicyanamide,-1.8586067152765169,-0.6470370223961374,Imidazolium
3360,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,340.15,101.325,Imidazolium,Dicyanamide,0.6257492604181045,0.18180185822379358,Imidazolium
3361,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,340.2,101.325,Imidazolium,Dicyanamide,-0.26033175623643656,-1.0273608674750543,Imidazolium
3362,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,343.18,101.325,Imidazolium,Dicyanamide,-0.25807074115729506,-1.015759816088449,Imidazolium
3363,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,343.2,101.325,Imidazolium,Dicyanamide,0.6347233766370308,0.18447032761879897,Imidazolium
3364,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,343.34,,Imidazolium,Dicyanamide,-0.08510759422536203,-0.04226793920390807,Imidazolium
3365,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,346.43,101.325,Imidazolium,Dicyanamide,-0.2555398327421547,-1.0027739678958822,Imidazolium
3366,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,347.15,101.325,Imidazolium,Dicyanamide,0.6464141561191218,0.18794660165968155,Imidazolium
3367,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,348.15,100.0,Imidazolium,Dicyanamide,-0.7847121736541554,0.27827746797691183,Imidazolium
3368,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,348.15,101.3,Imidazolium,Dicyanamide,-1.8886538085645423,0.39363203128311164,Imidazolium
3369,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,352.15,101.325,Imidazolium,Dicyanamide,0.6608680726469182,0.1922444994082135,Imidazolium
3370,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,363.15,100.0,Imidazolium,Dicyanamide,-0.949500169381563,0.3029697343883373,Imidazolium
3371,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,363.15,101.0,Imidazolium,Dicyanamide,-0.9494556448147637,0.30296369477498747,Imidazolium
3372,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,363.15,101.325,Imidazolium,Dicyanamide,-0.9494401894338342,0.3029619700809735,Imidazolium
3373,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,364.2,101.325,Imidazolium,Dicyanamide,-0.24158774653584222,-0.9311871525212426,Imidazolium
3374,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,367.14,101.325,Imidazolium,Dicyanamide,-0.23948891792845262,-0.9204182643565298,Imidazolium
3375,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,393.1,101.325,Imidazolium,Dicyanamide,-1.996619520205739,0.09700707550016531,Imidazolium
3376,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,408.15,101.325,Imidazolium,Dicyanamide,-1.5816396842338545,0.1350172302813753,Imidazolium
3377,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,418.15,101.325,Imidazolium,Dicyanamide,-1.6267779934266744,0.13973400859976615,Imidazolium
3378,1-butyl-3-methylimidazolium dicyanamide,CCCC[n+]1ccn(C)c1.N#C[N-]C#N,468.15,101.325,Imidazolium,Dicyanamide,-1.7803459657843967,0.15578126635862274,Imidazolium
3379,1-butyl-3-methylimidazolium thiocyanate,CCCC[n+]1ccn(C)c1.N#C[S-],288.15,100.0,Imidazolium,Thiocyanate,0.7087990495878693,0.11222110533671695,Imidazolium
3380,1-butyl-3-methylimidazolium thiocyanate,CCCC[n+]1ccn(C)c1.N#C[S-],293.15,100.0,Imidazolium,Thiocyanate,0.5447037740548097,0.12643963910396008,Imidazolium
3381,1-butyl-3-methylimidazolium thiocyanate,CCCC[n+]1ccn(C)c1.N#C[S-],296.2,101.325,Imidazolium,Thiocyanate,-0.4164999220107487,-1.8286447389597176,Imidazolium
3382,1-butyl-3-methylimidazolium thiocyanate,CCCC[n+]1ccn(C)c1.N#C[S-],298.15,101.325,Imidazolium,Thiocyanate,0.20904962945753147,0.1593670199402525,Imidazolium
3383,1-butyl-3-methylimidazolium thiocyanate,CCCC[n+]1ccn(C)c1.N#C[S-],298.15,,Imidazolium,Thiocyanate,-0.08924812277231646,-0.04607257894318385,Imidazolium
3384,1-butyl-3-methylimidazolium thiocyanate,CCCC[n+]1ccn(C)c1.N#C[S-],298.1,,Imidazolium,Thiocyanate,-0.08926304358015962,-0.046086289342186865,Imidazolium
3385,1-butyl-3-methylimidazolium thiocyanate,CCCC[n+]1ccn(C)c1.N#C[S-],303.35,,Imidazolium,Thiocyanate,-0.08755203756396539,-0.04451408390765586,Imidazolium
3386,1-butyl-3-methylimidazolium thiocyanate,CCCC[n+]1ccn(C)c1.N#C[S-],313.15,101.0,Imidazolium,Thiocyanate,0.5064573247170381,0.1463301892902109,Imidazolium
3387,1-butyl-3-methylimidazolium thiocyanate,CCCC[n+]1ccn(C)c1.N#C[S-],323.15,,Imidazolium,Thiocyanate,-0.07795091153424498,-0.03569182239678233,Imidazolium
3388,1-butyl-3-methylimidazolium thiocyanate,CCCC[n+]1ccn(C)c1.N#C[S-],328.3,,Imidazolium,Thiocyanate,-0.07495216561538856,-0.032936341360607795,Imidazolium
3389,1-butyl-3-methylimidazolium thiocyanate,CCCC[n+]1ccn(C)c1.N#C[S-],358.15,100.0,Imidazolium,Thiocyanate,-0.6904258308690371,0.26364207198616646,Imidazolium
3390,1-butyl-3-methylimidazolium thiocyanate,CCCC[n+]1ccn(C)c1.N#C[S-],364.2,101.325,Imidazolium,Thiocyanate,-0.3507588243099341,-1.4913334756803158,Imidazolium
3391,1-butyl-3-methylimidazolium thiocyanate,CCCC[n+]1ccn(C)c1.N#C[S-],368.2,101.325,Imidazolium,Thiocyanate,-0.3448368119892347,-1.4609481987848476,Imidazolium
3392,1-butyl-3-methylimidazolium glycinate,CCCC[n+]1ccn(C)c1.NCC(=O)[O-],293.15,101.0,Imidazolium,Amino acid,0.25156289676243604,0.07053687846593405,Imidazolium
3393,1-butyl-3-methylimidazolium glycinate,CCCC[n+]1ccn(C)c1.NCC(=O)[O-],308.15,101.325,Imidazolium,Amino acid,1.6990241809566176,-0.20779942514886746,Imidazolium
3394,1-butyl-3-methylimidazolium glycinate,CCCC[n+]1ccn(C)c1.NCC(=O)[O-],313.2,,Imidazolium,Amino acid,-0.07828818969876879,-0.03600173981273183,Imidazolium
3395,1-butyl-3-methylimidazolium glycinate,CCCC[n+]1ccn(C)c1.NCC(=O)[O-],323.0,101.325,Imidazolium,Amino acid,0.32181277151329624,0.09142580348122227,Imidazolium
3396,1-butyl-3-methylimidazolium glycinate,CCCC[n+]1ccn(C)c1.NCC(=O)[O-],328.15,,Imidazolium,Amino acid,-0.07545653598028206,-0.033399796089110596,Imidazolium
3397,1-butyl-3-methylimidazolium glycinate,CCCC[n+]1ccn(C)c1.NCC(=O)[O-],333.0,101.325,Imidazolium,Amino acid,0.3398094975973048,0.0967771619430383,Imidazolium
3398,1-butyl-3-methylimidazolium glycinate,CCCC[n+]1ccn(C)c1.NCC(=O)[O-],353.0,101.325,Imidazolium,Amino acid,0.34572966557076285,0.09853753440368761,Imidazolium
3399,1-butyl-3-methylimidazolium L-lysinate,CCCC[n+]1ccn(C)c1.NCCCC[C@H](N)C(=O)[O-],318.2,,Imidazolium,Amino acid,-0.08557923650936855,-0.04270132082562733,Imidazolium
3400,1-butyl-3-methylimidazolium taurate,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],293.15,101.325,Imidazolium,Alkyl sulfonate,4.2409056471587006,-0.372932452478409,Imidazolium
3401,1-butyl-3-methylimidazolium taurate,CCCC[n+]1ccn(C)c1.NCCS(=O)(=O)[O-],308.15,100.0,Imidazolium,Alkyl sulfonate,-0.02721103665600865,-0.012357045716094982,Imidazolium
3402,1-butyl-3-methylimidazolium (S)-2-amino-4-carboxybutanoate,CCCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],298.15,101.0,Imidazolium,Amino acid,0.11881590767594553,-0.047652351324921266,Imidazolium
3403,1-butyl-3-methylimidazolium (S)-2-amino-4-carboxybutanoate,CCCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],313.15,101.0,Imidazolium,Amino acid,-0.33040099528666894,-0.005497760531633536,Imidazolium
3404,1-butyl-3-methylimidazolium (S)-2-amino-4-carboxybutanoate,CCCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],328.15,,Imidazolium,Amino acid,-0.08147710518741308,-0.03893196344377339,Imidazolium
3405,1-butyl-3-methylimidazolium (S)-2-amino-4-carboxybutanoate,CCCC[n+]1ccn(C)c1.N[C@@H](CCC(=O)O)C(=O)[O-],333.15,,Imidazolium,Amino acid,-0.07618827208988739,-0.03407217215165827,Imidazolium
3406,1-butyl-3-methylimidazolium L-serinate,CCCC[n+]1ccn(C)c1.N[C@@H](CO)C(=O)[O-],313.15,101.325,Imidazolium,Amino acid,4.197341572960367,-0.2807943690829563,Imidazolium
3407,1-butyl-3-methylimidazolium L-serinate,CCCC[n+]1ccn(C)c1.N[C@@H](CO)C(=O)[O-],323.15,101.325,Imidazolium,Amino acid,3.38145385106047,-0.208230966460432,Imidazolium
3408,1-butyl-3-methylimidazolium L-serinate,CCCC[n+]1ccn(C)c1.N[C@@H](CO)C(=O)[O-],323.15,,Imidazolium,Amino acid,-0.0845095814857972,-0.041718438576695854,Imidazolium
3409,1-butyl-3-methylimidazolium pentafluoropropanoyl(trifluoromethylsulfonyl)amide,CCCC[n+]1ccn(C)c1.O=C([N-]S(=O)(=O)C(F)(F)F)C(F)(F)C(F)(F)F,283.0,100.0,Imidazolium,Other,-0.25830447904915327,-0.32454978550782204,Imidazolium
3410,1-butyl-3-methylimidazolium pentafluoropropanoyl(trifluoromethylsulfonyl)amide,CCCC[n+]1ccn(C)c1.O=C([N-]S(=O)(=O)C(F)(F)F)C(F)(F)C(F)(F)F,353.0,100.0,Imidazolium,Other,-1.8386775401312834,-0.1490521231367501,Imidazolium
3411,1-butyl-3-methylimidazolium heptafluorobutanate,CCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)F,295.1,101.325,Imidazolium,Carboxylate,-0.7677555970029875,-0.232559285882768,Imidazolium
3412,1-butyl-3-methylimidazolium trifluoroacetate,CCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,270.0,101.325,Imidazolium,Carboxylate,-0.2575810257398606,-1.0132471332784663,Imidazolium
3413,1-butyl-3-methylimidazolium trifluoroacetate,CCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,278.15,101.325,Imidazolium,Carboxylate,0.452447833204703,-0.12294995029651891,Imidazolium
3414,1-butyl-3-methylimidazolium trifluoroacetate,CCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,308.15,101.325,Imidazolium,Carboxylate,-0.12486197949949063,-0.019570713511578023,Imidazolium
3415,1-butyl-3-methylimidazolium trifluoroacetate,CCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,310.0,101.325,Imidazolium,Carboxylate,-0.2112188738750899,-0.7753673813304931,Imidazolium
3416,1-butyl-3-methylimidazolium trifluoroacetate,CCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,320.0,101.325,Imidazolium,Carboxylate,-0.19756652185212897,-0.7053184732858229,Imidazolium
3417,1-butyl-3-methylimidazolium trifluoroacetate,CCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,323.15,101.325,Imidazolium,Carboxylate,-0.8587010990576087,0.04966581864268753,Imidazolium
3418,1-butyl-3-methylimidazolium trifluoroacetate,CCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,330.0,101.325,Imidazolium,Carboxylate,-0.18451410721450037,-0.6383477863906678,Imidazolium
3419,1-butyl-3-methylimidazolium trifluoroacetate,CCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,333.0,101.325,Imidazolium,Carboxylate,-0.7269473824120868,0.01781032049514834,Imidazolium
3420,1-butyl-3-methylimidazolium trifluoroacetate,CCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,353.15,101.325,Imidazolium,Carboxylate,-1.9612408435928645,0.12886379339857995,Imidazolium
3421,1-butyl-3-methylimidazolium glycolate,CCCC[n+]1ccn(C)c1.O=C([O-])CO,298.15,,Imidazolium,Carboxylate,-0.1013125354468026,-0.05715829985341271,Imidazolium
3422,1-butyl-3-methylimidazolium glycolate,CCCC[n+]1ccn(C)c1.O=C([O-])CO,323.15,101.325,Imidazolium,Carboxylate,1.224532499472681,0.01254326679093085,Imidazolium
3423,1-butyl-3-methylimidazolium salicylate,CCCC[n+]1ccn(C)c1.O=C([O-])c1ccccc1O,333.15,101.325,Imidazolium,Carboxylate,0.635094920583262,-0.08403013882520514,Imidazolium
3424,1-butyl-3-methylimidazolium tris[(trifluoromethyl)sulfonyl]methide,CCCC[n+]1ccn(C)c1.O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F,298.1,,Imidazolium,Other,-0.058377244695972365,-0.017706014582218797,Imidazolium
3425,1-butyl-3-methyl-1H-imidazolium bis(perfluorobutylsulfonyl)amide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,293.15,101.325,Imidazolium,Other,-1.5086519930587472,-0.45286614502227895,Imidazolium
3426,1-butyl-3-methyl-1H-imidazolium bis(perfluorobutylsulfonyl)amide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,303.15,101.325,Imidazolium,Other,-1.4618385502406503,-0.43894608466341356,Imidazolium
3427,1-butyl-3-methyl-1H-imidazolium bis(perfluorobutylsulfonyl)amide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,318.15,101.325,Imidazolium,Other,-1.4130759362156335,-0.42444643478459937,Imidazolium
3428,1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,293.15,101.325,Imidazolium,Other,0.209758096559917,-0.48062646160507105,Imidazolium
3429,1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,348.0,100.0,Imidazolium,Other,-0.9112205424448615,0.029304497515112004,Imidazolium
3430,1-butyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,353.0,100.0,Imidazolium,Other,-1.0012886327784982,0.03492256242462334,Imidazolium
3431,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,253.0,101.325,Imidazolium,NTf2,1.2870827152473425,-0.16475313899748614,Imidazolium
3432,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,255.0,101.325,Imidazolium,NTf2,0.01673980604290469,0.394266728653203,Imidazolium
3433,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.15,,Imidazolium,NTf2,-0.053334606597269726,-0.013072446407638303,Imidazolium
3434,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,283.16,101.325,Imidazolium,NTf2,-0.9895046146776912,-0.2984967500967378,Imidazolium
3435,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,287.81,,Imidazolium,NTf2,-0.052745485284857535,-0.012531115915398038,Imidazolium
3436,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,288.14,101.0,Imidazolium,NTf2,0.15286500265575598,-0.046231785168445484,Imidazolium
3437,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,288.15,101.0,Imidazolium,NTf2,0.15263401618525518,-0.046207647977766816,Imidazolium
3438,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,288.15,,Imidazolium,NTf2,-0.05269753218810876,-0.012487052879618238,Imidazolium
3439,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.15,100.0,Imidazolium,NTf2,-0.8723966523796606,-0.29468807979974937,Imidazolium
3440,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.15,101.3,Imidazolium,NTf2,-0.8723922899771419,-0.2946941086713642,Imidazolium
3441,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.1,101.325,Imidazolium,NTf2,0.04387064684002259,-0.03484229753516911,Imidazolium
3442,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.2,101.325,Imidazolium,NTf2,-0.9584734044011053,-0.28926956461206466,Imidazolium
3443,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.3,100.0,Imidazolium,NTf2,0.016616315016853893,-0.02857002465303733,Imidazolium
3444,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,293.4,101.325,Imidazolium,NTf2,0.013366259458233354,-0.028367299991948012,Imidazolium
3445,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,295.12,100.0,Imidazolium,NTf2,-0.04216198838672549,-0.024903683748405795,Imidazolium
3446,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,295.4,101.325,Imidazolium,NTf2,0.01087205270386856,-0.030819121593406152,Imidazolium
3447,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.0,101.325,Imidazolium,NTf2,-0.8923447425609865,0.2658007910112946,Imidazolium
