property,substitution_pair_id,fixed_role,fixed_ion_smiles,left_changed_ion_smiles,right_changed_ion_smiles,n_condition_matches,observed_log_delta,observed_abs_log_difference,predicted_log_delta,predicted_abs_log_difference,analysis_unit,substitution_scope,exploratory
HeatCapacity,anion_fixed||[Cl-]||CCCCCCCCCCCCCCCC[n+]1ccn(C)c1=>CCCCCCCCCCCC[n+]1ccn(C)c1,anion_fixed,[Cl-],CCCCCCCCCCCCCCCC[n+]1ccn(C)c1,CCCCCCCCCCCC[n+]1ccn(C)c1,1,-0.4092458309480706,0.4092458309480706,-0.3903507386878617,0.3903507386878617,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Cl-]||CCCCCCCCCCCCCCCC[n+]1ccn(C)c1=>CCCC[NH+](CCCC)CCCC,anion_fixed,[Cl-],CCCCCCCCCCCCCCCC[n+]1ccn(C)c1,CCCC[NH+](CCCC)CCCC,1,-0.3521926414992329,0.3521926414992329,-0.6389693797147151,0.6389693797147151,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Cl-]||CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC=>CCCCCCCCCCCC[n+]1ccn(C)c1,anion_fixed,[Cl-],CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCCCC[n+]1ccn(C)c1,1,-0.4786721298081513,0.4786721298081513,-0.5273543113583266,0.5273543113583266,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Cl-]||CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC=>CCCC[n+]1ccn(C)c1,anion_fixed,[Cl-],CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCC[n+]1ccn(C)c1,1,-1.0373658337686056,1.0373658337686056,-1.2028575216738044,1.2028575216738044,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Cl-]||CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC=>CC[n+]1ccn(C)c1,anion_fixed,[Cl-],CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CC[n+]1ccn(C)c1,1,-1.097184328979516,1.097184328979516,-1.3599210271680162,1.3599210271680162,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Cl-]||CCCCCCCCCCCC[n+]1ccn(C)c1=>CCCC[NH+](CCCC)CCCC,anion_fixed,[Cl-],CCCCCCCCCCCC[n+]1ccn(C)c1,CCCC[NH+](CCCC)CCCC,1,0.0570531894488377,0.0570531894488377,-0.2486186410268533,0.2486186410268533,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Cl-]||CCCCCCCCCCCC[n+]1ccn(C)c1=>CCCC[n+]1ccn(C)c1,anion_fixed,[Cl-],CCCCCCCCCCCC[n+]1ccn(C)c1,CCCC[n+]1ccn(C)c1,1,-0.5586937039604543,0.5586937039604543,-0.6755032103154779,0.6755032103154779,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Cl-]||CCCCCCCCCCCC[n+]1ccn(C)c1=>CC[n+]1ccn(C)c1,anion_fixed,[Cl-],CCCCCCCCCCCC[n+]1ccn(C)c1,CC[n+]1ccn(C)c1,1,-0.6185121991713647,0.6185121991713647,-0.8325667158096897,0.8325667158096897,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[Cl-]||CCCC[n+]1ccn(C)c1=>CC[n+]1ccn(C)c1,anion_fixed,[Cl-],CCCC[n+]1ccn(C)c1,CC[n+]1ccn(C)c1,1,-0.0598184952109104,0.0598184952109104,-0.1570635054942117,0.1570635054942117,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[O-]c1ccccc1||CCCCCCCCCC[n+]1ccn(C)c1=>CCCCCC[n+]1ccn(C)c1,anion_fixed,[O-]c1ccccc1,CCCCCCCCCC[n+]1ccn(C)c1,CCCCCC[n+]1ccn(C)c1,1,-0.2247422726779069,0.2247422726779069,-0.4014845533387667,0.4014845533387667,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,anion_fixed||[O-]c1ccccc1||CCCCCC[n+]1ccn(C)c1=>CC[n+]1ccn(C)c1,anion_fixed,[O-]c1ccccc1,CCCCCC[n+]1ccn(C)c1,CC[n+]1ccn(C)c1,1,-0.5117839372078024,0.5117839372078024,-0.3203396409148302,0.3203396409148302,unique unordered ion-substitution pair,Cation substitution,False
HeatCapacity,cation_fixed||C(C)N1C=[N+](C=C1)C||C(C)OP(=O)(OCC)[O-]=>C(C)OS(=O)(=O)[O-],cation_fixed,C(C)N1C=[N+](C=C1)C,C(C)OP(=O)(OCC)[O-],C(C)OS(=O)(=O)[O-],7,-0.2226239358179764,0.2226239358179764,-0.2142371185121874,0.2142371185121874,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||C(C)N1C=[N+](C=C1)C||C(C)OP(=O)(OCC)[O-]=>COCCOCCOS(=O)(=O)[O-],cation_fixed,C(C)N1C=[N+](C=C1)C,C(C)OP(=O)(OCC)[O-],COCCOCCOS(=O)(=O)[O-],1,0.1045285688544339,0.1045285688544339,0.0494151053875286,0.0494151053875286,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||C(C)N1C=[N+](C=C1)C||C(C)OP(=O)(OCC)[O-]=>COS(=O)(=O)[O-],cation_fixed,C(C)N1C=[N+](C=C1)C,C(C)OP(=O)(OCC)[O-],COS(=O)(=O)[O-],2,-0.3477086925058512,0.3477086925058512,-0.289932560385465,0.289932560385465,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||C(C)N1C=[N+](C=C1)C||C(C)OS(=O)(=O)[O-]=>COCCOCCOS(=O)(=O)[O-],cation_fixed,C(C)N1C=[N+](C=C1)C,C(C)OS(=O)(=O)[O-],COCCOCCOS(=O)(=O)[O-],2,0.3119319919217931,0.3119319919217931,0.269832113522328,0.269832113522328,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||C(C)N1C=[N+](C=C1)C||C(C)OS(=O)(=O)[O-]=>COS(=O)(=O)[O-],cation_fixed,C(C)N1C=[N+](C=C1)C,C(C)OS(=O)(=O)[O-],COS(=O)(=O)[O-],4,-0.0963779007918272,0.0963779007918272,-0.0712390397855795,0.0712390397855795,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||C(C)N1C=[N+](C=C1)C||COCCOCCOS(=O)(=O)[O-]=>COS(=O)(=O)[O-],cation_fixed,C(C)N1C=[N+](C=C1)C,COCCOCCOS(=O)(=O)[O-],COS(=O)(=O)[O-],1,-0.3915178806273145,0.3915178806273145,-0.3398609464491251,0.3398609464491251,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||C(CCC)N1C=[N+](C=C1)C||C(CCCCCCC)OS(=O)(=O)[O-]=>COS(=O)(=O)[O-],cation_fixed,C(CCC)N1C=[N+](C=C1)C,C(CCCCCCC)OS(=O)(=O)[O-],COS(=O)(=O)[O-],3,-0.6874165058509609,0.6874165058509609,-0.5008168809910369,0.5008168809910369,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCCCCCCCCC[n+]1ccn(C)c1||O=C1[N-]S(=O)(=O)c2ccccc21=>[Br-],cation_fixed,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1,O=C1[N-]S(=O)(=O)c2ccccc21,[Br-],1,-0.0931890740143748,0.0931890740143748,-0.4749665926084523,0.4749665926084523,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCCCCCCCCC[n+]1ccn(C)c1||O=C1[N-]S(=O)(=O)c2ccccc21=>[Cl-],cation_fixed,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1,O=C1[N-]S(=O)(=O)c2ccccc21,[Cl-],1,-0.2183522169683804,0.2183522169683804,-0.4148112311356353,0.4148112311356353,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCCCCCCCCC[n+]1ccn(C)c1||[Br-]=>[Cl-],cation_fixed,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1,[Br-],[Cl-],1,-0.1251631429540056,0.1251631429540056,0.0601553614728169,0.0601553614728169,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||CC(=O)[O-]=>CCCCCCCCCC(=O)[O-],cation_fixed,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CC(=O)[O-],CCCCCCCCCC(=O)[O-],1,0.0941872150597014,0.0941872150597014,0.140621284047465,0.140621284047465,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||CC(=O)[O-]=>N#C[N-]C#N,cation_fixed,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CC(=O)[O-],N#C[N-]C#N,1,-0.0334759291963893,0.0334759291963893,0.025656311035342,0.025656311035342,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||CCCCCC(=O)[O-]=>CCCCCCCC(=O)[O-],cation_fixed,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCC(=O)[O-],CCCCCCCC(=O)[O-],1,0.0140208482419383,0.0140208482419383,0.0300878997752045,0.0300878997752045,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||CCCCCC(=O)[O-]=>CCCCCCCCCC(=O)[O-],cation_fixed,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCC(=O)[O-],CCCCCCCCCC(=O)[O-],1,0.0486319488380369,0.0486319488380369,0.0695646934412748,0.0695646934412748,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||CCCCCCCC(=O)[O-]=>CCCCCCCCCC(=O)[O-],cation_fixed,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCC(=O)[O-],CCCCCCCCCC(=O)[O-],1,0.0346111005960985,0.0346111005960985,0.0394767936660702,0.0394767936660702,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||CCCCCCCC(=O)[O-]=>O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,cation_fixed,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCC(=O)[O-],O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1,0.123464402040244,0.123464402040244,0.0666855739172556,0.0666855739172556,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||CCCCCCCCCC(=O)[O-]=>N#C[N-]C#N,cation_fixed,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,CCCCCCCCCC(=O)[O-],N#C[N-]C#N,1,-0.1276631442560907,0.1276631442560907,-0.1149649730121229,0.1149649730121229,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC||FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F=>N#C[N-]C#N,cation_fixed,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,N#C[N-]C#N,1,-0.3058094570443375,0.3058094570443375,-0.2078875758418457,0.2078875758418457,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCCCCC[n+]1ccn(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F=>[Cl-],cation_fixed,CCCCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,[Cl-],2,-0.3853871282541021,0.3853871282541021,-0.4398345578846254,0.4398345578846254,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCCC[n+]1ccn(C)c1||CC(=O)[O-]=>F[P-](F)(F)(F)(F)F,cation_fixed,CCCCCCCCCC[n+]1ccn(C)c1,CC(=O)[O-],F[P-](F)(F)(F)(F)F,1,-0.0484209561165025,0.0484209561165025,-0.234388834999379,0.234388834999379,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCCC[n+]1ccn(C)c1||CC(=O)[O-]=>O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,cation_fixed,CCCCCCCCCC[n+]1ccn(C)c1,CC(=O)[O-],O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,0.2001659795258805,0.2001659795258805,0.0138247014708055,0.0138247014708055,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCCC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F=>O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,cation_fixed,CCCCCCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,7,0.2212247787395878,0.2212247787395878,0.2521519958185871,0.2521519958185871,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCCC[n+]1ccn(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F=>[O-]c1ccccc1,cation_fixed,CCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,[O-]c1ccccc1,6,-0.1988796954768337,0.1988796954768337,-0.3211820722106666,0.3211820722106666,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC||CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(=O)[O-]=>CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)[O-],cation_fixed,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(=O)[O-],CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)[O-],1,0.3566749439387324,0.3566749439387324,0.0045365327969921,0.0045365327969921,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F=>N[C@@H](CO)C(=O)[O-],cation_fixed,CCCCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,N[C@@H](CO)C(=O)[O-],2,0.1226867158000066,0.1226867158000066,0.0668115445789094,0.0668115445789094,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F=>O=C([O-])[C@@H]1CCCN1,cation_fixed,CCCCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,O=C([O-])[C@@H]1CCCN1,2,0.0674157786000946,0.0674157786000946,0.2084143546363885,0.2084143546363885,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F=>O=S(=O)([O-])C(F)(F)F,cation_fixed,CCCCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,O=S(=O)([O-])C(F)(F)F,3,0.0375043954584546,0.0375043954584546,0.1185336931846556,0.1185336931846556,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCC[n+]1ccn(C)c1||N[C@@H](CO)C(=O)[O-]=>O=C([O-])[C@@H]1CCCN1,cation_fixed,CCCCCCCC[n+]1ccn(C)c1,N[C@@H](CO)C(=O)[O-],O=C([O-])[C@@H]1CCCN1,2,-0.055270937199912,0.055270937199912,0.1416028100574791,0.1416028100574791,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCn1cc[n+](C)c1||C[C@H](N)C(=O)[O-]=>F[B-](F)(F)F,cation_fixed,CCCCCCCCn1cc[n+](C)c1,C[C@H](N)C(=O)[O-],F[B-](F)(F)F,1,-0.1781411178287459,0.1781411178287459,-0.0858016208446716,0.0858016208446716,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCn1cc[n+](C)c1||C[C@H](N)C(=O)[O-]=>O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,cation_fixed,CCCCCCCCn1cc[n+](C)c1,C[C@H](N)C(=O)[O-],O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1,0.2012847575017105,0.2012847575017105,0.2787185498460589,0.2787185498460589,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCn1cc[n+](C)c1||F[B-](F)(F)F=>NCC(=O)[O-],cation_fixed,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,NCC(=O)[O-],1,0.0192266213444636,0.0192266213444636,0.1317337856925737,0.1317337856925737,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCn1cc[n+](C)c1||F[B-](F)(F)F=>O=C1[N-]S(=O)(=O)c2ccccc21,cation_fixed,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,O=C1[N-]S(=O)(=O)c2ccccc21,6,0.3334469248612604,0.3334469248612604,0.3627223580123915,0.3627223580123915,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCn1cc[n+](C)c1||F[B-](F)(F)F=>O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,cation_fixed,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,13,0.3405172337981978,0.3405172337981978,0.383526321715129,0.383526321715129,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCn1cc[n+](C)c1||F[B-](F)(F)F=>[O-]c1ccccc1,cation_fixed,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,[O-]c1ccccc1,2,0.0193671302326299,0.0193671302326299,0.0049677158419663,0.0049677158419663,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCn1cc[n+](C)c1||NC(=O)C[C@H](N)C(=O)[O-]=>O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,cation_fixed,CCCCCCCCn1cc[n+](C)c1,NC(=O)C[C@H](N)C(=O)[O-],O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1,-0.0165293019512109,0.0165293019512109,0.2015203687134601,0.2015203687134601,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCn1cc[n+](C)c1||NCC(=O)[O-]=>O=C1[N-]S(=O)(=O)c2ccccc21,cation_fixed,CCCCCCCCn1cc[n+](C)c1,NCC(=O)[O-],O=C1[N-]S(=O)(=O)c2ccccc21,1,0.3127557100038967,0.3127557100038967,0.2004475910232672,0.2004475910232672,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCn1cc[n+](C)c1||NCC(=O)[O-]=>O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,cation_fixed,CCCCCCCCn1cc[n+](C)c1,NCC(=O)[O-],O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1,0.3212906124537342,0.3212906124537342,0.2544441498703218,0.2544441498703218,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCn1cc[n+](C)c1||O=C1[N-]S(=O)(=O)c2ccccc21=>O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,cation_fixed,CCCCCCCCn1cc[n+](C)c1,O=C1[N-]S(=O)(=O)c2ccccc21,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4,0.0081926618709178,0.0081926618709178,0.0408556097517447,0.0408556097517447,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCCCn1cc[n+](C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F=>[O-]c1ccccc1,cation_fixed,CCCCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,[O-]c1ccccc1,2,-0.3097488252037692,0.3097488252037692,-0.3741559485403858,0.3741559485403858,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCC[n+]1ccn(C)c1||F[B-](F)(F)F=>F[P-](F)(F)(F)(F)F,cation_fixed,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,F[P-](F)(F)(F)(F)F,3,-0.0103867061888101,0.0103867061888101,0.0458236174431334,0.0458236174431334,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCC[n+]1ccn(C)c1||F[B-](F)(F)F=>N#C[N-]C#N,cation_fixed,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,N#C[N-]C#N,2,0.2033391099557824,0.2033391099557824,0.0851102475348657,0.0851102475348657,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCC[n+]1ccn(C)c1||F[B-](F)(F)F=>O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,cation_fixed,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,7,0.3805701719082721,0.3805701719082721,0.4129548515859307,0.4129548515859307,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCC[n+]1ccn(C)c1||F[B-](F)(F)F=>O=S(=O)([O-])C(F)(F)F,cation_fixed,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,O=S(=O)([O-])C(F)(F)F,2,0.1709396954753934,0.1709396954753934,0.1857963364516117,0.1857963364516117,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F=>N#C[N-]C#N,cation_fixed,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,N#C[N-]C#N,4,0.2316756484266653,0.2316756484266653,0.0655072033566073,0.0655072033566073,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F=>O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,cation_fixed,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,26,0.387330950080889,0.387330950080889,0.3733017901866904,0.3733017901866904,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F=>O=S(=O)([O-])C(F)(F)F,cation_fixed,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,O=S(=O)([O-])C(F)(F)F,9,0.1093441670105184,0.1093441670105184,0.1295613320293416,0.1295613320293416,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCC[n+]1ccn(C)c1||F[P-](F)(F)(F)(F)F=>[O-]c1ccccc1,cation_fixed,CCCCCC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,[O-]c1ccccc1,3,0.1528743554676541,0.1528743554676541,-0.0194664109388291,0.0194664109388291,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCC[n+]1ccn(C)c1||N#C[N-]C#N=>O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,cation_fixed,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,13,0.1436642340671499,0.1436642340671499,0.3018779299937018,0.3018779299937018,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCC[n+]1ccn(C)c1||N#C[N-]C#N=>O=S(=O)([O-])C(F)(F)F,cation_fixed,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,O=S(=O)([O-])C(F)(F)F,5,-0.0279087881170765,0.0279087881170765,0.0737389324098476,0.0737389324098476,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCC[n+]1ccn(C)c1||N#C[N-]C#N=>[O-]c1ccccc1,cation_fixed,CCCCCC[n+]1ccn(C)c1,N#C[N-]C#N,[O-]c1ccccc1,1,-0.0861776962410525,0.0861776962410525,-0.0753055342746611,0.0753055342746611,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCC[n+]1ccn(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F=>O=S(=O)([O-])C(F)(F)F,cation_fixed,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,O=S(=O)([O-])C(F)(F)F,17,-0.2112377517252488,0.2112377517252488,-0.2419290505806914,0.2419290505806914,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCC[n+]1ccn(C)c1||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F=>[O-]c1ccccc1,cation_fixed,CCCCCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,[O-]c1ccccc1,3,-0.2481164722455897,0.2481164722455897,-0.3917709101813749,0.3917709101813749,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCC[n+]1ccn(C)c1||O=S(=O)([O-])C(F)(F)F=>[O-]c1ccccc1,cation_fixed,CCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)F,[O-]c1ccccc1,4,-0.0573246207800419,0.0573246207800419,-0.1484923131717059,0.1484923131717059,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCn1cc[n+](C)c1||CC(=O)[O-]=>O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,cation_fixed,CCCCCCn1cc[n+](C)c1,CC(=O)[O-],O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2,1,0.2957142441490452,0.2957142441490452,0.2028003122091641,0.2028003122091641,unique unordered ion-substitution pair,Anion substitution,False
HeatCapacity,cation_fixed||CCCCCCn1cc[n+](C)c1||CC(=O)[O-]=>O=C1[N-]S(=O)(=O)c2ccccc21,cation_fixed,CCCCCCn1cc[n+](C)c1,CC(=O)[O-],O=C1[N-]S(=O)(=O)c2ccccc21,2,0.3643260906742522,0.3643260906742522,0.1828864436708936,0.1828864436708936,unique unordered ion-substitution pair,Anion substitution,False
