Name,"Temperature, K","Pressure, kPa",ActualValue,ErrorValue,Name_clean,Cation,Anion,CationSMILES,AnionSMILES,SMILES,SMILES_status
tetrabutylphosphonium L-serinate,353.15,101.325,0.155,0.01,tetrabutylphosphonium L-serinate,tetrabutylphosphonium,L-serinate,,N[C@@H](CO)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-prolinate,298.15,101.325,0.154,0.01,tetrabutylphosphonium L-prolinate,tetrabutylphosphonium,L-prolinate,,[O-]C(=O)[C@@H]1CCCN1,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-prolinate,303.15,101.325,0.153,0.01,tetrabutylphosphonium L-prolinate,tetrabutylphosphonium,L-prolinate,,[O-]C(=O)[C@@H]1CCCN1,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-prolinate,313.15,101.325,0.152,0.01,tetrabutylphosphonium L-prolinate,tetrabutylphosphonium,L-prolinate,,[O-]C(=O)[C@@H]1CCCN1,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-prolinate,323.15,101.325,0.151,0.01,tetrabutylphosphonium L-prolinate,tetrabutylphosphonium,L-prolinate,,[O-]C(=O)[C@@H]1CCCN1,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-prolinate,333.15,101.325,0.15,0.01,tetrabutylphosphonium L-prolinate,tetrabutylphosphonium,L-prolinate,,[O-]C(=O)[C@@H]1CCCN1,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-prolinate,343.15,101.325,0.149,0.01,tetrabutylphosphonium L-prolinate,tetrabutylphosphonium,L-prolinate,,[O-]C(=O)[C@@H]1CCCN1,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-prolinate,353.15,101.325,0.148,0.01,tetrabutylphosphonium L-prolinate,tetrabutylphosphonium,L-prolinate,,[O-]C(=O)[C@@H]1CCCN1,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-threoninate,298.15,101.325,0.156,0.01,tetrabutylphosphonium L-threoninate,tetrabutylphosphonium,L-threoninate,,C[C@@H](O)[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-threoninate,303.15,101.325,0.155,0.01,tetrabutylphosphonium L-threoninate,tetrabutylphosphonium,L-threoninate,,C[C@@H](O)[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-threoninate,313.15,101.325,0.154,0.01,tetrabutylphosphonium L-threoninate,tetrabutylphosphonium,L-threoninate,,C[C@@H](O)[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-threoninate,323.15,101.325,0.153,0.01,tetrabutylphosphonium L-threoninate,tetrabutylphosphonium,L-threoninate,,C[C@@H](O)[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-threoninate,333.15,101.325,0.152,0.01,tetrabutylphosphonium L-threoninate,tetrabutylphosphonium,L-threoninate,,C[C@@H](O)[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-threoninate,343.15,101.325,0.152,0.01,tetrabutylphosphonium L-threoninate,tetrabutylphosphonium,L-threoninate,,C[C@@H](O)[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-threoninate,353.15,101.325,0.151,0.01,tetrabutylphosphonium L-threoninate,tetrabutylphosphonium,L-threoninate,,C[C@@H](O)[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
trihexyl(tetradecyl)phosphonium chloride,293.0,101.325,0.161,0.01,trihexyl(tetradecyl)phosphonium chloride,trihexyl(tetradecyl)phosphonium,chloride,,[Cl-],,parsed;cation=unresolved;anion=builtin
trihexyl(tetradecyl)phosphonium chloride,303.0,101.325,0.16,0.01,trihexyl(tetradecyl)phosphonium chloride,trihexyl(tetradecyl)phosphonium,chloride,,[Cl-],,parsed;cation=unresolved;anion=builtin
trihexyl(tetradecyl)phosphonium chloride,313.0,101.325,0.159,0.01,trihexyl(tetradecyl)phosphonium chloride,trihexyl(tetradecyl)phosphonium,chloride,,[Cl-],,parsed;cation=unresolved;anion=builtin
trihexyl(tetradecyl)phosphonium chloride,323.0,101.325,0.157,0.01,trihexyl(tetradecyl)phosphonium chloride,trihexyl(tetradecyl)phosphonium,chloride,,[Cl-],,parsed;cation=unresolved;anion=builtin
trihexyl(tetradecyl)phosphonium chloride,333.0,101.325,0.157,0.01,trihexyl(tetradecyl)phosphonium chloride,trihexyl(tetradecyl)phosphonium,chloride,,[Cl-],,parsed;cation=unresolved;anion=builtin
trihexyl(tetradecyl)phosphonium chloride,343.0,101.325,0.156,0.01,trihexyl(tetradecyl)phosphonium chloride,trihexyl(tetradecyl)phosphonium,chloride,,[Cl-],,parsed;cation=unresolved;anion=builtin
trihexyl(tetradecyl)phosphonium chloride,353.0,101.325,0.155,0.01,trihexyl(tetradecyl)phosphonium chloride,trihexyl(tetradecyl)phosphonium,chloride,,[Cl-],,parsed;cation=unresolved;anion=builtin
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,293.0,101.325,0.144,0.01,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,trihexyl(tetradecyl)phosphonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,303.0,101.325,0.143,0.01,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,trihexyl(tetradecyl)phosphonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,313.0,101.325,0.142,0.01,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,trihexyl(tetradecyl)phosphonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,323.0,101.325,0.141,0.01,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,trihexyl(tetradecyl)phosphonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,333.0,101.325,0.141,0.01,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,trihexyl(tetradecyl)phosphonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,343.0,101.325,0.14,0.01,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,trihexyl(tetradecyl)phosphonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,353.0,101.325,0.139,0.01,trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,trihexyl(tetradecyl)phosphonium,bis[(trifluoromethyl)sulfonyl]imide,,,,parsed;cation=unresolved;anion=unresolved
Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,283.15,101.325,0.126,0.002,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,Tributylmethylphosphonium,bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,293.15,101.325,0.126,0.002,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,Tributylmethylphosphonium,bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,303.15,101.325,0.125,0.002,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,Tributylmethylphosphonium,bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,313.15,101.325,0.122,0.002,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,Tributylmethylphosphonium,bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,323.15,101.325,0.123,0.002,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,Tributylmethylphosphonium,bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,333.15,101.325,0.122,0.002,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,Tributylmethylphosphonium,bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,343.15,101.325,0.121,0.002,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,Tributylmethylphosphonium,bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
tributylmethylphosphonium methyl sulfate,293.15,101.325,0.16,0.002,tributylmethylphosphonium methyl sulfate,Tributylmethylphosphonium,methyl sulfate,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
tributylmethylphosphonium methyl sulfate,303.15,101.325,0.159,0.002,tributylmethylphosphonium methyl sulfate,Tributylmethylphosphonium,methyl sulfate,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
tributylmethylphosphonium methyl sulfate,313.15,101.325,0.159,0.002,tributylmethylphosphonium methyl sulfate,Tributylmethylphosphonium,methyl sulfate,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
tributylmethylphosphonium methyl sulfate,323.15,101.325,0.158,0.002,tributylmethylphosphonium methyl sulfate,Tributylmethylphosphonium,methyl sulfate,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
tributylmethylphosphonium methyl sulfate,333.15,101.325,0.157,0.002,tributylmethylphosphonium methyl sulfate,Tributylmethylphosphonium,methyl sulfate,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
tributylmethylphosphonium methyl sulfate,343.15,101.325,0.157,0.002,tributylmethylphosphonium methyl sulfate,Tributylmethylphosphonium,methyl sulfate,CCCC[P+](C)(CCCC)CCCC,,,parsed;cation=cache:cactus;anion=unresolved
tetrabutylphosphonium L-valinate,313.15,101.325,0.157,0.01,tetrabutylphosphonium L-valinate,tetrabutylphosphonium,L-valinate,,CC(C)[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-valinate,323.15,101.325,0.156,0.01,tetrabutylphosphonium L-valinate,tetrabutylphosphonium,L-valinate,,CC(C)[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-valinate,333.15,101.325,0.155,0.01,tetrabutylphosphonium L-valinate,tetrabutylphosphonium,L-valinate,,CC(C)[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-valinate,343.15,101.325,0.154,0.01,tetrabutylphosphonium L-valinate,tetrabutylphosphonium,L-valinate,,CC(C)[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
tetrabutylphosphonium L-valinate,353.15,101.325,0.153,0.01,tetrabutylphosphonium L-valinate,tetrabutylphosphonium,L-valinate,,CC(C)[C@H](N)C([O-])=O,,parsed;cation=unresolved;anion=cache:cactus
1-hexylpyridinium tetrafluoroborate,294.2,100.0,0.163,0.009,1-hexylpyridinium tetrafluoroborate,1-hexylpyridinium,tetrafluoroborate,CCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-hexylpyridinium tetrafluoroborate,294.2,10000.0,0.165,0.009,1-hexylpyridinium tetrafluoroborate,1-hexylpyridinium,tetrafluoroborate,CCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-hexylpyridinium tetrafluoroborate,294.2,20000.0,0.166,0.009,1-hexylpyridinium tetrafluoroborate,1-hexylpyridinium,tetrafluoroborate,CCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-hexylpyridinium tetrafluoroborate,314.3,100.0,0.163,0.009,1-hexylpyridinium tetrafluoroborate,1-hexylpyridinium,tetrafluoroborate,CCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-hexylpyridinium tetrafluoroborate,314.3,10000.0,0.163,0.009,1-hexylpyridinium tetrafluoroborate,1-hexylpyridinium,tetrafluoroborate,CCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-hexylpyridinium tetrafluoroborate,314.3,20000.0,0.164,0.009,1-hexylpyridinium tetrafluoroborate,1-hexylpyridinium,tetrafluoroborate,CCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-hexylpyridinium tetrafluoroborate,334.3,100.0,0.161,0.008,1-hexylpyridinium tetrafluoroborate,1-hexylpyridinium,tetrafluoroborate,CCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-hexylpyridinium tetrafluoroborate,334.3,10000.0,0.162,0.009,1-hexylpyridinium tetrafluoroborate,1-hexylpyridinium,tetrafluoroborate,CCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-hexylpyridinium tetrafluoroborate,334.3,20000.0,0.163,0.009,1-hexylpyridinium tetrafluoroborate,1-hexylpyridinium,tetrafluoroborate,CCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-octylpyridinium tetrafluoroborate,294.2,100.0,0.16,0.008,1-octylpyridinium tetrafluoroborate,1-octylpyridinium,tetrafluoroborate,CCCCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-octylpyridinium tetrafluoroborate,294.2,10000.0,0.163,0.009,1-octylpyridinium tetrafluoroborate,1-octylpyridinium,tetrafluoroborate,CCCCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-octylpyridinium tetrafluoroborate,294.2,20000.0,0.165,0.009,1-octylpyridinium tetrafluoroborate,1-octylpyridinium,tetrafluoroborate,CCCCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-octylpyridinium tetrafluoroborate,314.3,100.0,0.16,0.008,1-octylpyridinium tetrafluoroborate,1-octylpyridinium,tetrafluoroborate,CCCCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-octylpyridinium tetrafluoroborate,314.3,10000.0,0.161,0.008,1-octylpyridinium tetrafluoroborate,1-octylpyridinium,tetrafluoroborate,CCCCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-octylpyridinium tetrafluoroborate,314.3,20000.0,0.164,0.009,1-octylpyridinium tetrafluoroborate,1-octylpyridinium,tetrafluoroborate,CCCCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-octylpyridinium tetrafluoroborate,334.3,100.0,0.158,0.008,1-octylpyridinium tetrafluoroborate,1-octylpyridinium,tetrafluoroborate,CCCCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-octylpyridinium tetrafluoroborate,334.3,10000.0,0.159,0.008,1-octylpyridinium tetrafluoroborate,1-octylpyridinium,tetrafluoroborate,CCCCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-octylpyridinium tetrafluoroborate,334.3,20000.0,0.161,0.008,1-octylpyridinium tetrafluoroborate,1-octylpyridinium,tetrafluoroborate,CCCCCCCC[n+]1ccccc1,F[B-](F)(F)F,CCCCCCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-butylpyridinium tetrafluoroborate,294.2,100.0,0.171,0.009,1-butylpyridinium tetrafluoroborate,1-butylpyridinium,tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,CCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-butylpyridinium tetrafluoroborate,294.2,10000.0,0.171,0.009,1-butylpyridinium tetrafluoroborate,1-butylpyridinium,tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,CCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-butylpyridinium tetrafluoroborate,294.2,20000.0,0.173,0.009,1-butylpyridinium tetrafluoroborate,1-butylpyridinium,tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,CCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-butylpyridinium tetrafluoroborate,314.3,100.0,0.17,0.009,1-butylpyridinium tetrafluoroborate,1-butylpyridinium,tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,CCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-butylpyridinium tetrafluoroborate,314.3,10000.0,0.171,0.009,1-butylpyridinium tetrafluoroborate,1-butylpyridinium,tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,CCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-butylpyridinium tetrafluoroborate,314.3,20000.0,0.173,0.009,1-butylpyridinium tetrafluoroborate,1-butylpyridinium,tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,CCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-butylpyridinium tetrafluoroborate,334.3,100.0,0.169,0.009,1-butylpyridinium tetrafluoroborate,1-butylpyridinium,tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,CCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-butylpyridinium tetrafluoroborate,334.3,10000.0,0.171,0.009,1-butylpyridinium tetrafluoroborate,1-butylpyridinium,tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,CCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-butylpyridinium tetrafluoroborate,334.3,20000.0,0.172,0.009,1-butylpyridinium tetrafluoroborate,1-butylpyridinium,tetrafluoroborate,CCCC[n+]1ccccc1,F[B-](F)(F)F,CCCC[n+]1ccccc1.F[B-](F)(F)F,ok
1-methylpyridinium methylsulfate,283.15,101.325,0.205,0.002,1-methylpyridinium methylsulfate,1-methylpyridinium,methylsulfate,C[n+]1ccccc1,,,parsed;cation=cache:cactus;anion=unresolved
1-methylpyridinium methylsulfate,293.15,101.325,0.205,0.002,1-methylpyridinium methylsulfate,1-methylpyridinium,methylsulfate,C[n+]1ccccc1,,,parsed;cation=cache:cactus;anion=unresolved
1-methylpyridinium methylsulfate,303.15,101.325,0.204,0.002,1-methylpyridinium methylsulfate,1-methylpyridinium,methylsulfate,C[n+]1ccccc1,,,parsed;cation=cache:cactus;anion=unresolved
1-methylpyridinium methylsulfate,313.15,101.325,0.204,0.002,1-methylpyridinium methylsulfate,1-methylpyridinium,methylsulfate,C[n+]1ccccc1,,,parsed;cation=cache:cactus;anion=unresolved
1-methylpyridinium methylsulfate,323.15,101.325,0.203,0.002,1-methylpyridinium methylsulfate,1-methylpyridinium,methylsulfate,C[n+]1ccccc1,,,parsed;cation=cache:cactus;anion=unresolved
1-methylpyridinium methylsulfate,333.15,101.325,0.202,0.002,1-methylpyridinium methylsulfate,1-methylpyridinium,methylsulfate,C[n+]1ccccc1,,,parsed;cation=cache:cactus;anion=unresolved
1-methylpyridinium methylsulfate,343.15,101.325,0.201,0.002,1-methylpyridinium methylsulfate,1-methylpyridinium,methylsulfate,C[n+]1ccccc1,,,parsed;cation=cache:cactus;anion=unresolved
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,283.15,100.0,0.1176,0.0094,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,1-butylpyridinium,bis[(trifluoromethyl)sulfonyl]imide,CCCC[n+]1ccccc1,,,parsed;cation=cache:cactus;anion=unresolved
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,283.15,5000.0,0.1189,0.0095,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,1-butylpyridinium,bis[(trifluoromethyl)sulfonyl]imide,CCCC[n+]1ccccc1,,,parsed;cation=cache:cactus;anion=unresolved
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,283.15,10000.0,0.1217,0.0098,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,1-butylpyridinium,bis[(trifluoromethyl)sulfonyl]imide,CCCC[n+]1ccccc1,,,parsed;cation=cache:cactus;anion=unresolved
1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,313.15,100.0,0.1237,0.0099,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,1-butylpyridinium,bis[(trifluoromethyl)sulfonyl]imide,CCCC[n+]1ccccc1,,,parsed;cation=cache:cactus;anion=unresolved
"1-hexyl-3-methyl-4-(dimethylamino)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",300.0,101.325,0.12,0.01,"1-hexyl-3-methyl-4-(dimethylamino)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",1-hexyl-3-methyl-4-(dimethylamino)pyridinium,"1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1ccc(N(C)C)c(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
"1-hexyl-3-methyl-4-(dimethylamino)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",375.0,101.325,0.12,0.01,"1-hexyl-3-methyl-4-(dimethylamino)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",1-hexyl-3-methyl-4-(dimethylamino)pyridinium,"1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1ccc(N(C)C)c(C)c1,,,parsed;cation=cache:cactus;anion=unresolved
"4-(dimethylamino)-1-hexyl-pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",300.0,101.325,0.13,0.01,"4-(dimethylamino)-1-hexyl-pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",4-(dimethylamino)-1-hexyl-pyridinium,"1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1ccc(cc1)N(C)C,,,parsed;cation=cache:cactus;anion=unresolved
"4-(dimethylamino)-1-hexyl-pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",375.0,101.325,0.13,0.01,"4-(dimethylamino)-1-hexyl-pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",4-(dimethylamino)-1-hexyl-pyridinium,"1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1ccc(cc1)N(C)C,,,parsed;cation=cache:cactus;anion=unresolved
"n-butyl-4-(n',n'-dimethylammonium)pyridinium bis(trifluoromethylsulfonyl)imid",300.0,101.325,0.13,0.01,"n-butyl-4-(n',n'-dimethylammonium)pyridinium bis(trifluoromethylsulfonyl)imid","n-butyl-4-(n',n'-dimethylammonium)pyridinium",bis(trifluoromethylsulfonyl)imid,,,,parsed;cation=unresolved;anion=unresolved
"n-butyl-4-(n',n'-dimethylammonium)pyridinium bis(trifluoromethylsulfonyl)imid",375.0,101.325,0.13,0.01,"n-butyl-4-(n',n'-dimethylammonium)pyridinium bis(trifluoromethylsulfonyl)imid","n-butyl-4-(n',n'-dimethylammonium)pyridinium",bis(trifluoromethylsulfonyl)imid,,,,parsed;cation=unresolved;anion=unresolved
