candidate_id,cation_smiles,anion_smiles,canonical_cation_smiles,canonical_anion_smiles,cation_identity_key,anion_identity_key,canonical_il_key,cation_charge,anion_charge,cation_support_count,anion_support_count,charge_balance_pass,standard_inchikey_parse_pass,identity_new_to_benchmark,identity_new_to_primary_training_split,identity_audit_pass,generation_status,warnings
UPR-0417,CCCC[n+]1ccccc1,C(C)OS(=O)(=O)[O-],CCCC[n+]1ccccc1,CCOS(=O)(=O)[O-],REACWASHYHDPSQ-UHFFFAOYSA-N,KIWBPDUYBMNFTB-UHFFFAOYSA-M,REACWASHYHDPSQ-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,1,-1,8,7,True,True,True,True,True,retained,
UPR-0418,CCCCCC[n+]1ccccc1,COS(=O)(=O)[O-],CCCCCC[n+]1ccccc1,COS(=O)(=O)[O-],AMKUSFIBHAUBIJ-UHFFFAOYSA-N,JZMJDSHXVKJFKW-UHFFFAOYSA-M,AMKUSFIBHAUBIJ-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,1,-1,7,12,True,True,True,True,True,retained,
UPR-0419,CN1C=[NH+]C=C1,CCC(=O)[O-],Cn1cc[nH+]c1,CCC(=O)[O-],MCTWTZJPVLRJOU-UHFFFAOYSA-O,XBDQKXXYIPTUBI-UHFFFAOYSA-M,MCTWTZJPVLRJOU-UHFFFAOYSA-O||XBDQKXXYIPTUBI-UHFFFAOYSA-M,1,-1,6,7,True,True,True,True,True,retained,
UPR-0420,CCCCCCCCCC[n+]1ccn(C)c1,CCC(=O)[O-],CCCCCCCCCC[n+]1ccn(C)c1,CCC(=O)[O-],LDVVBLGHGCHZBJ-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,LDVVBLGHGCHZBJ-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,1,-1,11,7,True,True,True,True,True,retained,
UPR-0421,CCCCCC[n+]1ccn(CCC#N)c1,CCCC(=O)[O-],CCCCCC[n+]1ccn(CCC#N)c1,CCCC(=O)[O-],IDRFNBZFUVYEJX-UHFFFAOYSA-N,FERIUCNNQQJTOY-UHFFFAOYSA-M,IDRFNBZFUVYEJX-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,1,-1,6,7,True,True,True,True,True,retained,
UPR-0422,CCCCCCC[n+]1ccn(C)c1,C[C@@H](O)[C@H](N)C(=O)[O-],CCCCCCC[n+]1ccn(C)c1,C[C@@H](O)[C@H](N)C(=O)[O-],FCZZZYZIQDHCIW-UHFFFAOYSA-N,AYFVYJQAPQTCCC-GBXIJSLDSA-M,FCZZZYZIQDHCIW-UHFFFAOYSA-N||AYFVYJQAPQTCCC-GBXIJSLDSA-M,1,-1,5,7,True,True,True,True,True,retained,
UPR-0423,C(CCC)[N+](C)(CCCC)CCCC,CCC(=O)[O-],CCCC[N+](C)(CCCC)CCCC,CCC(=O)[O-],HJHUXWBTVVFLQI-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,HJHUXWBTVVFLQI-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,1,-1,5,7,True,True,True,True,True,retained,
UPR-0424,CCCCCCC[n+]1ccn(C)c1,CCCC(=O)[O-],CCCCCCC[n+]1ccn(C)c1,CCCC(=O)[O-],FCZZZYZIQDHCIW-UHFFFAOYSA-N,FERIUCNNQQJTOY-UHFFFAOYSA-M,FCZZZYZIQDHCIW-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,1,-1,5,7,True,True,True,True,True,retained,
UPR-0425,C(C)[N+]1=CC=CC=C1,CCC(=O)[O-],CC[n+]1ccccc1,CCC(=O)[O-],OIDIRWZVUWCCCO-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,OIDIRWZVUWCCCO-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,1,-1,7,7,True,True,True,True,True,retained,
UPR-0426,CCCCCC[n+]1ccccc1,CCCC(=O)[O-],CCCCCC[n+]1ccccc1,CCCC(=O)[O-],AMKUSFIBHAUBIJ-UHFFFAOYSA-N,FERIUCNNQQJTOY-UHFFFAOYSA-M,AMKUSFIBHAUBIJ-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,1,-1,7,7,True,True,True,True,True,retained,
UPR-0427,COCCCC[n+]1ccn(C)c1,CCC(=O)[O-],COCCCC[n+]1ccn(C)c1,CCC(=O)[O-],IXGKOODVBRRWQB-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,IXGKOODVBRRWQB-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,1,-1,5,7,True,True,True,True,True,retained,
UPR-0428,C[n+]1ccn(CCCC#N)c1,CCC(=O)[O-],C[n+]1ccn(CCCC#N)c1,CCC(=O)[O-],SROUAIZIOIOQID-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,SROUAIZIOIOQID-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,1,-1,5,7,True,True,True,True,True,retained,
UPR-0429,C[n+]1ccn(CCO)c1,CCC(=O)[O-],C[n+]1ccn(CCO)c1,CCC(=O)[O-],ZGZLRWJZGFRHHQ-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,ZGZLRWJZGFRHHQ-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,1,-1,9,7,True,True,True,True,True,retained,
UPR-0430,CC[N+](C)(C)CCOC,CCC(=O)[O-],CC[N+](C)(C)CCOC,CCC(=O)[O-],KIJWMNYEVKNAGY-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,KIJWMNYEVKNAGY-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,1,-1,5,7,True,True,True,True,True,retained,
UPR-0431,CCCC[n+]1ccccc1,CCC(=O)[O-],CCCC[n+]1ccccc1,CCC(=O)[O-],REACWASHYHDPSQ-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,REACWASHYHDPSQ-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,1,-1,8,7,True,True,True,True,True,retained,
UPR-0432,COCC[n+]1ccn(C)c1,CCC(=O)[O-],COCC[n+]1ccn(C)c1,CCC(=O)[O-],BYCVVPOEPZGGGL-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,BYCVVPOEPZGGGL-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,1,-1,7,7,True,True,True,True,True,retained,
UPR-0433,CCCC[n+]1ccn(CC)c1,[Cl-],CCCC[n+]1ccn(CC)c1,[Cl-],JYARJXBHOOZQQD-UHFFFAOYSA-N,VEXZGXHMUGYJMC-UHFFFAOYSA-M,JYARJXBHOOZQQD-UHFFFAOYSA-N||VEXZGXHMUGYJMC-UHFFFAOYSA-M,1,-1,6,28,True,True,True,True,True,retained,
UPR-0434,CCCCCCCC[P+](CC)(CC)CC,N#C[S-],CCCCCCCC[P+](CC)(CC)CC,N#C[S-],QCLVFLIIJODTJU-UHFFFAOYSA-N,ZMZDMBWJUHKJPS-UHFFFAOYSA-M,QCLVFLIIJODTJU-UHFFFAOYSA-N||ZMZDMBWJUHKJPS-UHFFFAOYSA-M,1,-1,7,13,True,True,True,True,True,retained,
UPR-0435,CCCCCCCC[P+](CC)(CC)CC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCCCCC[P+](CC)(CC)CC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,QCLVFLIIJODTJU-UHFFFAOYSA-N,OXDZSRZJFHVGGS-UHFFFAOYSA-N,QCLVFLIIJODTJU-UHFFFAOYSA-N||OXDZSRZJFHVGGS-UHFFFAOYSA-N,1,-1,7,14,True,True,True,True,True,retained,
UPR-0436,CCCC[P+](CCCC)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCC[P+](CCCC)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,BJQWBACJIAKDTJ-UHFFFAOYSA-N,SLSPYQCCSCAKIB-UHFFFAOYSA-N,BJQWBACJIAKDTJ-UHFFFAOYSA-N||SLSPYQCCSCAKIB-UHFFFAOYSA-N,1,-1,9,6,True,True,True,True,True,retained,
UPR-0437,CCCCCCCC[n+]1ccn(C)c1,O=C[O-],CCCCCCCC[n+]1ccn(C)c1,O=C[O-],WXMVWUBWIHZLMQ-UHFFFAOYSA-N,BDAGIHXWWSANSR-UHFFFAOYSA-M,WXMVWUBWIHZLMQ-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,1,-1,21,14,True,True,True,True,True,retained,
UPR-0438,CCCCCCCC[P+](CC)(CC)CC,CC(=O)[O-],CCCCCCCC[P+](CC)(CC)CC,CC(=O)[O-],QCLVFLIIJODTJU-UHFFFAOYSA-N,QTBSBXVTEAMEQO-UHFFFAOYSA-M,QCLVFLIIJODTJU-UHFFFAOYSA-N||QTBSBXVTEAMEQO-UHFFFAOYSA-M,1,-1,7,18,True,True,True,True,True,retained,
UPR-0439,CCCCCCCC[P+](CC)(CC)CC,O=[N+]([O-])[O-],CCCCCCCC[P+](CC)(CC)CC,O=[N+]([O-])[O-],QCLVFLIIJODTJU-UHFFFAOYSA-N,NHNBFGGVMKEFGY-UHFFFAOYSA-N,QCLVFLIIJODTJU-UHFFFAOYSA-N||NHNBFGGVMKEFGY-UHFFFAOYSA-N,1,-1,7,12,True,True,True,True,True,retained,
UPR-0440,CCCC[P+](CCCC)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCC[P+](CCCC)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BJQWBACJIAKDTJ-UHFFFAOYSA-N,JGTNAGYHADQMCM-UHFFFAOYSA-M,BJQWBACJIAKDTJ-UHFFFAOYSA-N||JGTNAGYHADQMCM-UHFFFAOYSA-M,1,-1,9,6,True,True,True,True,True,retained,
UPR-0441,CCCC[P+](CCCC)(CCCC)CCCC,F[B-](F)(F)F,CCCC[P+](CCCC)(CCCC)CCCC,F[B-](F)(F)F,BJQWBACJIAKDTJ-UHFFFAOYSA-N,ODGCEQLVLXJUCC-UHFFFAOYSA-N,BJQWBACJIAKDTJ-UHFFFAOYSA-N||ODGCEQLVLXJUCC-UHFFFAOYSA-N,1,-1,9,41,True,True,True,True,True,retained,
UPR-0442,CCCC[P+](CCCC)(CCCC)CCCC,N#C[N-]C#N,CCCC[P+](CCCC)(CCCC)CCCC,N#C[N-]C#N,BJQWBACJIAKDTJ-UHFFFAOYSA-N,UKDLHLAPDXIAID-UHFFFAOYSA-N,BJQWBACJIAKDTJ-UHFFFAOYSA-N||UKDLHLAPDXIAID-UHFFFAOYSA-N,1,-1,9,26,True,True,True,True,True,retained,
UPR-0443,CCCC[P+](CCCC)(CCCC)CCCC,O=S(=O)([O-])O,CCCC[P+](CCCC)(CCCC)CCCC,O=S(=O)([O-])O,BJQWBACJIAKDTJ-UHFFFAOYSA-N,QAOWNCQODCNURD-UHFFFAOYSA-M,BJQWBACJIAKDTJ-UHFFFAOYSA-N||QAOWNCQODCNURD-UHFFFAOYSA-M,1,-1,9,12,True,True,True,True,True,retained,
UPR-0444,CCCCCCCC[P+](CC)(CC)CC,CCC(=O)[O-],CCCCCCCC[P+](CC)(CC)CC,CCC(=O)[O-],QCLVFLIIJODTJU-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,QCLVFLIIJODTJU-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,1,-1,7,7,True,True,True,True,True,retained,
UPR-0445,CCCC[P+](CCCC)(CCCC)CCCC,NCC(=O)[O-],CCCC[P+](CCCC)(CCCC)CCCC,NCC(=O)[O-],BJQWBACJIAKDTJ-UHFFFAOYSA-N,DHMQDGOQFOQNFH-UHFFFAOYSA-M,BJQWBACJIAKDTJ-UHFFFAOYSA-N||DHMQDGOQFOQNFH-UHFFFAOYSA-M,1,-1,9,5,True,True,True,True,True,retained,
UPR-0446,CCCC[P+](CC)(CCCC)CCCC,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,CCCC[P+](CC)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,HOMONHWYLOPSLL-UHFFFAOYSA-N,NHHWJSXMTZIPES-UHFFFAOYSA-N,HOMONHWYLOPSLL-UHFFFAOYSA-N||NHHWJSXMTZIPES-UHFFFAOYSA-N,1,-1,6,169,True,True,True,True,True,retained,
UPR-0447,CCCC[P+](CCCC)(CCCC)CCCC,COS(=O)(=O)[O-],CCCC[P+](CCCC)(CCCC)CCCC,COS(=O)(=O)[O-],BJQWBACJIAKDTJ-UHFFFAOYSA-N,JZMJDSHXVKJFKW-UHFFFAOYSA-M,BJQWBACJIAKDTJ-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,1,-1,9,12,True,True,True,True,True,retained,
UPR-0448,CCCC[P+](CCCC)(CCCC)CCCC,CCCC(=O)[O-],CCCC[P+](CCCC)(CCCC)CCCC,CCCC(=O)[O-],BJQWBACJIAKDTJ-UHFFFAOYSA-N,FERIUCNNQQJTOY-UHFFFAOYSA-M,BJQWBACJIAKDTJ-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,1,-1,9,7,True,True,True,True,True,retained,
UPR-0449,CCCC[P+](CCCC)(CCCC)CCCC,O=C([O-])C(F)(F)F,CCCC[P+](CCCC)(CCCC)CCCC,O=C([O-])C(F)(F)F,BJQWBACJIAKDTJ-UHFFFAOYSA-N,DTQVDTLACAAQTR-UHFFFAOYSA-M,BJQWBACJIAKDTJ-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,1,-1,9,12,True,True,True,True,True,retained,
UPR-0450,CCCC[P+](CCCC)(CCCC)CCCC,N#C[C-](C#N)C#N,CCCC[P+](CCCC)(CCCC)CCCC,N#C[C-](C#N)C#N,BJQWBACJIAKDTJ-UHFFFAOYSA-N,CXERBOODJDWFQL-UHFFFAOYSA-N,BJQWBACJIAKDTJ-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,1,-1,9,8,True,True,True,True,True,retained,
UPR-0451,CCCCCCCC[P+](CC)(CC)CC,F[P-](F)(F)(F)(F)F,CCCCCCCC[P+](CC)(CC)CC,F[P-](F)(F)(F)(F)F,QCLVFLIIJODTJU-UHFFFAOYSA-N,LJQLCJWAZJINEB-UHFFFAOYSA-N,QCLVFLIIJODTJU-UHFFFAOYSA-N||LJQLCJWAZJINEB-UHFFFAOYSA-N,1,-1,7,20,True,True,True,True,True,retained,
UPR-0452,CCCCCCCC[P+](CC)(CC)CC,C(C)OS(=O)(=O)[O-],CCCCCCCC[P+](CC)(CC)CC,CCOS(=O)(=O)[O-],QCLVFLIIJODTJU-UHFFFAOYSA-N,KIWBPDUYBMNFTB-UHFFFAOYSA-M,QCLVFLIIJODTJU-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,1,-1,7,7,True,True,True,True,True,retained,
UPR-0453,CCCCCCCC[P+](CC)(CC)CC,Cc1ccc(S(=O)(=O)[O-])cc1,CCCCCCCC[P+](CC)(CC)CC,Cc1ccc(S(=O)(=O)[O-])cc1,QCLVFLIIJODTJU-UHFFFAOYSA-N,JOXIMZWYDAKGHI-UHFFFAOYSA-M,QCLVFLIIJODTJU-UHFFFAOYSA-N||JOXIMZWYDAKGHI-UHFFFAOYSA-M,1,-1,7,6,True,True,True,True,True,retained,
UPR-0454,CCCC[P+](CCCC)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)C(F)F,CCCC[P+](CCCC)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)C(F)F,BJQWBACJIAKDTJ-UHFFFAOYSA-N,KZWJWYFPLXRYIL-UHFFFAOYSA-M,BJQWBACJIAKDTJ-UHFFFAOYSA-N||KZWJWYFPLXRYIL-UHFFFAOYSA-M,1,-1,9,6,True,True,True,True,True,retained,
UPR-0455,CCCCCCCC[P+](CC)(CC)CC,O=S(=O)([O-])C(F)(F)F,CCCCCCCC[P+](CC)(CC)CC,O=S(=O)([O-])C(F)(F)F,QCLVFLIIJODTJU-UHFFFAOYSA-N,ITMCEJHCFYSIIV-UHFFFAOYSA-M,QCLVFLIIJODTJU-UHFFFAOYSA-N||ITMCEJHCFYSIIV-UHFFFAOYSA-M,1,-1,7,28,True,True,True,True,True,retained,
UPR-0456,CCCC[P+](CC)(CCCC)CCCC,O=[N+]([O-])c1cn[n-]c1,CCCC[P+](CC)(CCCC)CCCC,O=[N+]([O-])c1cn[n-]c1,HOMONHWYLOPSLL-UHFFFAOYSA-N,IDGLPDIIVPZHRB-UHFFFAOYSA-N,HOMONHWYLOPSLL-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,1,-1,6,9,True,True,True,True,True,retained,
UPR-0457,CCCC[P+](CCCC)(CCCC)CCCC,O=S(=O)(F)[N-]S(=O)(=O)F,CCCC[P+](CCCC)(CCCC)CCCC,O=S(=O)(F)[N-]S(=O)(=O)F,BJQWBACJIAKDTJ-UHFFFAOYSA-N,NVIANCROYQGROD-UHFFFAOYSA-N,BJQWBACJIAKDTJ-UHFFFAOYSA-N||NVIANCROYQGROD-UHFFFAOYSA-N,1,-1,9,14,True,True,True,True,True,retained,
UPR-0458,CCCCCCCC[P+](CC)(CC)CC,N#C[B-](C#N)(C#N)C#N,CCCCCCCC[P+](CC)(CC)CC,N#C[B-](C#N)(C#N)C#N,QCLVFLIIJODTJU-UHFFFAOYSA-N,KDCFMDHINPOTEA-UHFFFAOYSA-N,QCLVFLIIJODTJU-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,1,-1,7,6,True,True,True,True,True,retained,
UPR-0459,CCCCCCCC[n+]1ccn(C)c1,CS(=O)(=O)[O-],CCCCCCCC[n+]1ccn(C)c1,CS(=O)(=O)[O-],WXMVWUBWIHZLMQ-UHFFFAOYSA-N,AFVFQIVMOAPDHO-UHFFFAOYSA-M,WXMVWUBWIHZLMQ-UHFFFAOYSA-N||AFVFQIVMOAPDHO-UHFFFAOYSA-M,1,-1,21,10,True,True,True,True,True,retained,
UPR-0460,CCCCCCCC[n+]1ccn(C)c1,O=S(=O)(F)[N-]S(=O)(=O)F,CCCCCCCC[n+]1ccn(C)c1,O=S(=O)(F)[N-]S(=O)(=O)F,WXMVWUBWIHZLMQ-UHFFFAOYSA-N,NVIANCROYQGROD-UHFFFAOYSA-N,WXMVWUBWIHZLMQ-UHFFFAOYSA-N||NVIANCROYQGROD-UHFFFAOYSA-N,1,-1,21,14,True,True,True,True,True,retained,
UPR-0461,CN1C=[N+](C=C1)C,CCCC(=O)[O-],Cn1cc[n+](C)c1,CCCC(=O)[O-],HVVRUQBMAZRKPJ-UHFFFAOYSA-N,FERIUCNNQQJTOY-UHFFFAOYSA-M,HVVRUQBMAZRKPJ-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,1,-1,7,7,True,True,True,True,True,retained,
UPR-0462,CN1C=[N+](C=C1)C,O=C[O-],Cn1cc[n+](C)c1,O=C[O-],HVVRUQBMAZRKPJ-UHFFFAOYSA-N,BDAGIHXWWSANSR-UHFFFAOYSA-M,HVVRUQBMAZRKPJ-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,1,-1,7,14,True,True,True,True,True,retained,
UPR-0463,C(C)[N+]1=CN(C=C1)C,CCC(=O)[O-],CC[n+]1ccn(C)c1,CCC(=O)[O-],NJMWOUFKYKNWDW-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,NJMWOUFKYKNWDW-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,1,-1,48,7,True,True,True,True,True,retained,
UPR-0464,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,C[C@H](N)C(=O)[O-],CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,C[C@H](N)C(=O)[O-],PYVOHVLEZJMINC-UHFFFAOYSA-N,QNAYBMKLOCPYGJ-REOHCLBHSA-M,PYVOHVLEZJMINC-UHFFFAOYSA-N||QNAYBMKLOCPYGJ-REOHCLBHSA-M,1,-1,22,7,True,True,True,True,True,retained,
UPR-0465,C(C)[NH3+],C[C@H](N)C(=O)[O-],CC[NH3+],C[C@H](N)C(=O)[O-],QUSNBJAOOMFDIB-UHFFFAOYSA-O,QNAYBMKLOCPYGJ-REOHCLBHSA-M,QUSNBJAOOMFDIB-UHFFFAOYSA-O||QNAYBMKLOCPYGJ-REOHCLBHSA-M,1,-1,7,7,True,True,True,True,True,retained,
UPR-0466,CCCC[n+]1ccn(CC)c1,NCC(=O)[O-],CCCC[n+]1ccn(CC)c1,NCC(=O)[O-],JYARJXBHOOZQQD-UHFFFAOYSA-N,DHMQDGOQFOQNFH-UHFFFAOYSA-M,JYARJXBHOOZQQD-UHFFFAOYSA-N||DHMQDGOQFOQNFH-UHFFFAOYSA-M,1,-1,6,5,True,True,True,True,True,retained,
UPR-0467,C(CCC)[N+](CCCC)(CCCC)CCCC,C[C@H](N)C(=O)[O-],CCCC[N+](CCCC)(CCCC)CCCC,C[C@H](N)C(=O)[O-],DZLFLBLQUQXARW-UHFFFAOYSA-N,QNAYBMKLOCPYGJ-REOHCLBHSA-M,DZLFLBLQUQXARW-UHFFFAOYSA-N||QNAYBMKLOCPYGJ-REOHCLBHSA-M,1,-1,8,7,True,True,True,True,True,retained,
UPR-0468,C[n+]1ccn(CCO)c1,[Br-],C[n+]1ccn(CCO)c1,[Br-],ZGZLRWJZGFRHHQ-UHFFFAOYSA-N,CPELXLSAUQHCOX-UHFFFAOYSA-M,ZGZLRWJZGFRHHQ-UHFFFAOYSA-N||CPELXLSAUQHCOX-UHFFFAOYSA-M,1,-1,9,38,True,True,True,True,True,retained,
UPR-0469,CCCC[P+](CCCC)(CCCC)CCCC,[Cl-],CCCC[P+](CCCC)(CCCC)CCCC,[Cl-],BJQWBACJIAKDTJ-UHFFFAOYSA-N,VEXZGXHMUGYJMC-UHFFFAOYSA-M,BJQWBACJIAKDTJ-UHFFFAOYSA-N||VEXZGXHMUGYJMC-UHFFFAOYSA-M,1,-1,9,28,True,True,True,True,True,retained,
UPR-0470,C(CCC)[N+](CCCC)(CCCC)CCCC,[Cl-],CCCC[N+](CCCC)(CCCC)CCCC,[Cl-],DZLFLBLQUQXARW-UHFFFAOYSA-N,VEXZGXHMUGYJMC-UHFFFAOYSA-M,DZLFLBLQUQXARW-UHFFFAOYSA-N||VEXZGXHMUGYJMC-UHFFFAOYSA-M,1,-1,8,28,True,True,True,True,True,retained,
UPR-0471,CCCCCCCC[P+](CC)(CC)CC,[Br-],CCCCCCCC[P+](CC)(CC)CC,[Br-],QCLVFLIIJODTJU-UHFFFAOYSA-N,CPELXLSAUQHCOX-UHFFFAOYSA-M,QCLVFLIIJODTJU-UHFFFAOYSA-N||CPELXLSAUQHCOX-UHFFFAOYSA-M,1,-1,7,38,True,True,True,True,True,retained,
UPR-0472,C(C)[NH3+],[Br-],CC[NH3+],[Br-],QUSNBJAOOMFDIB-UHFFFAOYSA-O,CPELXLSAUQHCOX-UHFFFAOYSA-M,QUSNBJAOOMFDIB-UHFFFAOYSA-O||CPELXLSAUQHCOX-UHFFFAOYSA-M,1,-1,7,38,True,True,True,True,True,retained,
UPR-0473,CN1C=[N+](C=C1)C,[Cl-],Cn1cc[n+](C)c1,[Cl-],HVVRUQBMAZRKPJ-UHFFFAOYSA-N,VEXZGXHMUGYJMC-UHFFFAOYSA-M,HVVRUQBMAZRKPJ-UHFFFAOYSA-N||VEXZGXHMUGYJMC-UHFFFAOYSA-M,1,-1,7,28,True,True,True,True,True,retained,
UPR-0474,C(CCC)[N+](C)(CCCC)CCCC,[Br-],CCCC[N+](C)(CCCC)CCCC,[Br-],HJHUXWBTVVFLQI-UHFFFAOYSA-N,CPELXLSAUQHCOX-UHFFFAOYSA-M,HJHUXWBTVVFLQI-UHFFFAOYSA-N||CPELXLSAUQHCOX-UHFFFAOYSA-M,1,-1,5,38,True,True,True,True,True,retained,
UPR-0475,CC[N+](C)(C)CCOC,[Br-],CC[N+](C)(C)CCOC,[Br-],KIJWMNYEVKNAGY-UHFFFAOYSA-N,CPELXLSAUQHCOX-UHFFFAOYSA-M,KIJWMNYEVKNAGY-UHFFFAOYSA-N||CPELXLSAUQHCOX-UHFFFAOYSA-M,1,-1,5,38,True,True,True,True,True,retained,
UPR-0476,C[n+]1ccn(CCCC#N)c1,[Br-],C[n+]1ccn(CCCC#N)c1,[Br-],SROUAIZIOIOQID-UHFFFAOYSA-N,CPELXLSAUQHCOX-UHFFFAOYSA-M,SROUAIZIOIOQID-UHFFFAOYSA-N||CPELXLSAUQHCOX-UHFFFAOYSA-M,1,-1,5,38,True,True,True,True,True,retained,
UPR-0477,CC=1N(C=C[N+]1C)CCC,[Cl-],CCCn1cc[n+](C)c1C,[Cl-],MXLZUALXSYVAIV-UHFFFAOYSA-N,VEXZGXHMUGYJMC-UHFFFAOYSA-M,MXLZUALXSYVAIV-UHFFFAOYSA-N||VEXZGXHMUGYJMC-UHFFFAOYSA-M,1,-1,5,28,True,True,True,True,True,retained,
UPR-0478,CN1C=[NH+]C=C1,NCC(=O)[O-],Cn1cc[nH+]c1,NCC(=O)[O-],MCTWTZJPVLRJOU-UHFFFAOYSA-O,DHMQDGOQFOQNFH-UHFFFAOYSA-M,MCTWTZJPVLRJOU-UHFFFAOYSA-O||DHMQDGOQFOQNFH-UHFFFAOYSA-M,1,-1,6,5,True,True,True,True,True,retained,
UPR-0479,CCCCCCCCCC[n+]1ccn(C)c1,NCC(=O)[O-],CCCCCCCCCC[n+]1ccn(C)c1,NCC(=O)[O-],LDVVBLGHGCHZBJ-UHFFFAOYSA-N,DHMQDGOQFOQNFH-UHFFFAOYSA-M,LDVVBLGHGCHZBJ-UHFFFAOYSA-N||DHMQDGOQFOQNFH-UHFFFAOYSA-M,1,-1,11,5,True,True,True,True,True,retained,
UPR-0480,CCC[n+]1ccn(C)c1,C[C@H](N)C(=O)[O-],CCC[n+]1ccn(C)c1,C[C@H](N)C(=O)[O-],WVDDUSFOSWWJJH-UHFFFAOYSA-N,QNAYBMKLOCPYGJ-REOHCLBHSA-M,WVDDUSFOSWWJJH-UHFFFAOYSA-N||QNAYBMKLOCPYGJ-REOHCLBHSA-M,1,-1,14,7,True,True,True,True,True,retained,
UPR-0481,CCCCCCCC[P+](CC)(CC)CC,C[C@H](N)C(=O)[O-],CCCCCCCC[P+](CC)(CC)CC,C[C@H](N)C(=O)[O-],QCLVFLIIJODTJU-UHFFFAOYSA-N,QNAYBMKLOCPYGJ-REOHCLBHSA-M,QCLVFLIIJODTJU-UHFFFAOYSA-N||QNAYBMKLOCPYGJ-REOHCLBHSA-M,1,-1,7,7,True,True,True,True,True,retained,
